sample,X,Y,Z,radii,Station,Latitude (N),Longitude (E),Depth (m),Temperature (C),Salinity (psu),Oxygen (mL/L),Fluorescence (mg/m^3),Turbidity (V),Nitrate (uM),Phosphate (uM),Silicate (uM),InverseSimpson,Shannon,Pielou,Richness,ko00010: Glycolysis / Gluconeogenesis,ko00020: Citrate cycle (TCA cycle),ko00030: Pentose phosphate pathway,ko00040: Pentose and glucuronate interconversions,ko00051: Fructose and mannose metabolism,ko00052: Galactose metabolism,ko00053: Ascorbate and aldarate metabolism,ko00061: Fatty acid biosynthesis,ko00071: Fatty acid metabolism,ko00072: Synthesis and degradation of ketone bodies,ko00100: Steroid biosynthesis,ko00130: Ubiquinone and other terpenoid-quinone biosynthesis,ko00140: Steroid hormone biosynthesis,ko00190: Oxidative phosphorylation,ko00195: Photosynthesis,ko00196: Photosynthesis - antenna proteins,ko00230: Purine metabolism,ko00240: Pyrimidine metabolism,"ko00250: Alanine, aspartate and glutamate metabolism",ko00253: Tetracycline biosynthesis,"ko00260: Glycine, serine and threonine metabolism",ko00270: Cysteine and methionine metabolism,"ko00280: Valine, leucine and isoleucine degradation",ko00281: Geraniol degradation,"ko00290: Valine, leucine and isoleucine biosynthesis",ko00300: Lysine biosynthesis,ko00310: Lysine degradation,ko00311: Penicillin and cephalosporin biosynthesis,ko00312: beta-Lactam resistance,ko00330: Arginine and proline metabolism,ko00340: Histidine metabolism,ko00350: Tyrosine metabolism,ko00360: Phenylalanine metabolism,ko00361: Chlorocyclohexane and chlorobenzene degradation,ko00362: Benzoate degradation,ko00363: Bisphenol degradation,ko00364: Fluorobenzoate degradation,ko00380: Tryptophan metabolism,"ko00400: Phenylalanine, tyrosine and tryptophan biosynthesis",ko00410: beta-Alanine metabolism,ko00430: Taurine and hypotaurine metabolism,ko00440: Phosphonate and phosphinate metabolism,ko00450: Selenocompound metabolism,ko00460: Cyanoamino acid metabolism,ko00471: D-Glutamine and D-glutamate metabolism,ko00473: D-Alanine metabolism,ko00480: Glutathione metabolism,ko00500: Starch and sucrose metabolism,ko00510: N-Glycan biosynthesis,ko00511: Other glycan degradation,ko00520: Amino sugar and nucleotide sugar metabolism,ko00521: Streptomycin biosynthesis,"ko00522: Biosynthesis of 12-, 14- and 16-membered macrolides",ko00523: Polyketide sugar unit biosynthesis,ko00531: Glycosaminoglycan degradation,ko00532: Glycosaminoglycan biosynthesis - chondroitin sulfate,ko00540: Lipopolysaccharide biosynthesis,ko00550: Peptidoglycan biosynthesis,ko00561: Glycerolipid metabolism,ko00562: Inositol phosphate metabolism,ko00563: Glycosylphosphatidylinositol(GPI)-anchor biosynthesis,ko00564: Glycerophospholipid metabolism,ko00565: Ether lipid metabolism,ko00590: Arachidonic acid metabolism,ko00591: Linoleic acid metabolism,ko00600: Sphingolipid metabolism,ko00601: Glycosphingolipid biosynthesis - lacto and neolacto series,ko00620: Pyruvate metabolism,ko00621: Dioxin degradation,ko00622: Xylene degradation,ko00623: Toluene degradation,ko00624: Polycyclic aromatic hydrocarbon degradation,ko00625: Chloroalkane and chloroalkene degradation,ko00626: Naphthalene degradation,ko00627: Aminobenzoate degradation,ko00630: Glyoxylate and dicarboxylate metabolism,ko00633: Nitrotoluene degradation,ko00640: Propanoate metabolism,ko00642: Ethylbenzene degradation,ko00643: Styrene degradation,ko00650: Butanoate metabolism,ko00660: C5-Branched dibasic acid metabolism,ko00670: One carbon pool by folate,ko00680: Methane metabolism,ko00710: Carbon fixation in photosynthetic organisms,ko00720: Carbon fixation pathways in prokaryotes,ko00730: Thiamine metabolism,ko00740: Riboflavin metabolism,ko00750: Vitamin B6 metabolism,ko00760: Nicotinate and nicotinamide metabolism,ko00770: Pantothenate and CoA biosynthesis,ko00780: Biotin metabolism,ko00785: Lipoic acid metabolism,ko00790: Folate biosynthesis,ko00791: Atrazine degradation,ko00830: Retinol metabolism,ko00860: Porphyrin and chlorophyll metabolism,ko00900: Terpenoid backbone biosynthesis,ko00901: Indole alkaloid biosynthesis,ko00902: Monoterpenoid biosynthesis,ko00903: Limonene and pinene degradation,ko00906: Carotenoid biosynthesis,ko00908: Zeatin biosynthesis,ko00910: Nitrogen metabolism,ko00920: Sulfur metabolism,ko00930: Caprolactam degradation,ko00940: Phenylpropanoid biosynthesis,ko00941: Flavonoid biosynthesis,ko00943: Isoflavonoid biosynthesis,"ko00960: Tropane, piperidine and pyridine alkaloid biosynthesis",ko00970: Aminoacyl-tRNA biosynthesis,ko00983: Drug metabolism - other enzymes,ko01040: Biosynthesis of unsaturated fatty acids,ko01053: Biosynthesis of siderophore group nonribosomal peptides,ko01056: Biosynthesis of type II polyketide backbone,ko02010: ABC transporters,ko02020: Two-component system,ko02030: Bacterial chemotaxis,ko02040: Flagellar assembly,ko02060: Phosphotransferase system (PTS),ko03008: Ribosome biogenesis in eukaryotes,ko03010: Ribosome,ko03013: RNA transport,ko03015: mRNA surveillance pathway,ko03018: RNA degradation,ko03020: RNA polymerase,ko03022: Basal transcription factors,ko03030: DNA replication,ko03050: Proteasome,ko03060: Protein export,ko03070: Bacterial secretion system,ko03410: Base excision repair,ko03420: Nucleotide excision repair,ko03430: Mismatch repair,ko03440: Homologous recombination,ko03450: Non-homologous end-joining,ko04112: Cell cycle - Caulobacter,ko04113: Meiosis - yeast,ko04122: Sulfur relay system,ko04141: Protein processing in endoplasmic reticulum,ko04142: Lysosome,ko04146: Peroxisome,ko04210: Apoptosis,ko04330: Notch signaling pathway,ko04610: Complement and coagulation cascades,ko04621: NOD-like receptor signaling pathway,ko04626: Plant-pathogen interaction,ko04910: Insulin signaling pathway,ko04962: Vasopressin-regulated water reabsorption,ko04974: Protein digestion and absorption,ko04976: Bile secretion,ko05010: Alzheimer's disease,ko05100: Bacterial invasion of epithelial cells,ko05110: Vibrio cholerae infection,ko05111: Vibrio cholerae pathogenic cycle,ko05120: Epithelial cell signaling in Helicobacter pylori infection,ko05142: Chagas disease (American trypanosomiasis),ko05143: African trypanosomiasis,ko05145: Toxoplasmosis,ko05146: Amoebiasis,ko05150: Staphylococcus aureus infection,ko05322: Systemic lupus erythematosus
sample21,665,633,0,16,91,20.525,38.781,500,21.575,40.531,0.915,0.001,0.235,17.5,0.96,16.749,72.5774,4.4751,0.879609,1,0.0114721,0.0207224,0.0112557,0.00361493,0.00608961,0.00284705,0.00266123,0.0171528,0.00909234,0.0123908,0.000136976,0.00763112,0.000283701,0.0093318,0.000695036,8.57E-05,0.0105067,0.0129453,0.0209323,0,0.0173665,0.0141974,0.0126285,0.00543932,0.0344714,0.0155718,0.00567215,0.00107718,2.89E-05,0.0103103,0.0149163,0.00477456,0.00520516,0.000352406,0.00383697,0.000505994,2.02E-05,0.00665661,0.0133912,0.00789409,0.00867147,0.00135246,0.0190661,0.00564675,0.0129937,0.00618157,0.0090738,0.00331489,0.00108217,0.000551576,0.00736588,0.0139907,4.65E-05,0.00372607,0.000270737,5.59E-07,0.00964219,0.0105327,0.002904,0.00396475,1.87E-06,0.00398413,0.000508132,3.14E-05,0.00060964,0.000207212,0,0.0145149,9.05E-06,4.46E-06,6.93E-06,1.80E-05,0.00756876,0.00487867,0.00219432,0.0113714,0.00116087,0.0149014,9.40E-05,4.90E-05,0.0116033,0.0330787,0.0206901,0.00560391,0.0020506,0.0207874,0.0140888,0.0103262,0.0158844,0.0110423,0.0174063,0.011351,0.0189627,0.00968219,0.000462535,0.00232245,0.00871366,0.0135229,0,0,0.00669083,0.000487463,0.00267507,0.00686215,0.0118524,0.00626801,0.00203527,0.000220167,9.23E-06,0.00461202,0.0243259,0.0104387,0.00457833,0.000166128,1.09E-05,0.004907,0.00326704,0.00616039,0.00566691,0.000486415,0.000801898,0.0234834,0.0016496,0.000615477,0.0086384,0.00908953,0.00339975,0.0095339,0.00106471,0.0161304,0.00930514,0.00966737,0.007707,0.0096656,0.00988126,8.87E-05,0.0110773,5.93E-05,0.0114937,0.000672854,0,0.00343494,8.70E-05,1.00E-06,2.40E-07,0,0.00141742,0.000609722,1.66E-06,0.000236925,0.00037852,0.00136519,1.13E-06,0.000241872,0.00106998,0.000219328,0.000257373,0.00052658,4.93E-05,9.41E-05,1.98E-05,5.62E-06
sample22,594,221,0,16,108,22.046,37.929,10,30.529,39.37,4.368,0.001,0.2475,0.44,0.14,1.634,66.2908,4.38687,0.862268,1,0.0111342,0.0194944,0.0140496,0.00502268,0.00669085,0.0022971,0.00325316,0.0227347,0.00649204,0.000510638,0.000208563,0.00901971,0.000234615,0.0112047,0.0081513,0.000759724,0.010536,0.013268,0.0211439,0,0.0169667,0.0141774,0.00893375,0.00118186,0.0367667,0.0158625,0.00488348,0.00145842,0,0.00974827,0.0169685,0.00391605,0.00424251,0.000603011,0.00182449,0.000196847,9.48E-06,0.0051557,0.0148216,0.0075196,0.0082638,0.000441505,0.0208223,0,0.0160135,0.00986441,0.0132887,0.00485472,0.000423744,0.000199221,0.00729425,0.00865928,2.59E-06,0.000807301,8.95E-05,0,0.00856689,0.0148326,0.00446243,0.00359614,2.00E-05,0.00430183,0,0.00208229,0.00219224,0.000119826,0,0.0161603,6.25E-06,1.13E-05,7.16E-06,1.41E-05,0.00569606,0.00315115,0.00160694,0.00933997,0.000428153,0.0140806,1.23E-05,0.000304625,0.00880642,0.0326958,0.0228235,0.00457877,0.00233616,0.018948,0.0162746,0.0115771,0.0115544,0.0131345,0.0191287,0.0105737,0.0287382,0.0144576,0.000606975,0.00129754,0.0112961,0.0142395,0,0,0.00451564,0.0059021,0.00358532,0.00530349,0.0135847,0.000829727,0,9.21E-05,1.28E-06,0.00499214,0.0238321,0.00830795,0.00309553,0.000107983,7.85E-06,0.00480198,0.00247063,0.000690101,0.00190288,0.000137589,0.000539166,0.0237631,0.000296539,0,0.00848973,0.0075328,7.29E-06,0.0116356,0.000194165,0.0187216,0.00978072,0.010012,0.00963196,0.0108712,0.0135912,0.00034564,0.013986,3.08E-05,0.010146,0.000208903,0,0.00317857,0.00023622,0,3.19E-07,0,0.00166072,0.00036883,1.36E-06,6.27E-05,9.48E-05,0.00174421,1.48E-06,0,0.000165392,1.85E-05,0.000567198,0.00126523,0.000150463,0,9.86E-06,2.96E-07
sample23,594,316,0,16,108,22.046,37.929,25,30.509,39.373,4.378,0.001,0.2498,0.39,0.2,1.8281,65.8698,4.37955,0.860828,1,0.0106255,0.0181344,0.0138246,0.00528593,0.00662343,0.00220491,0.00331857,0.0227039,0.00571163,0.000266048,6.32E-05,0.0102465,0.000147618,0.0104956,0.00814866,0.000845327,0.0105977,0.0133392,0.0205188,0,0.0162799,0.0139939,0.00759995,0.00112088,0.0360627,0.0162936,0.00446156,0.00157965,0,0.00987798,0.0169655,0.00369312,0.00391405,0.000562377,0.00149748,0.00017582,1.05E-05,0.00469974,0.0151212,0.00753091,0.00785791,0.000379494,0.0205406,0.00468803,0.017515,0.010513,0.0132614,0.00480229,0.000479656,0.000204355,0.00739926,0.00867169,1.45E-05,0.000764499,8.77E-05,0,0.00927031,0.0162399,0.00461715,0.00345736,3.17E-06,0.00426996,0,0.00197168,0.00174462,0.000123298,0,0.0154174,4.45E-07,2.10E-06,1.50E-06,7.56E-06,0.0056231,0.00263677,0.00141422,0.00863699,0.000280811,0.013487,5.09E-06,0.000308439,0.00792549,0.0330268,0.0223568,0.00429038,0.00237363,0.0179435,0.0170508,0.012525,0.0106487,0.013095,0.0192803,0.0109163,0.0297564,0.0154222,0.000395749,0.00115726,0.0119358,0.0143075,0,0,0.00403587,0.00617771,0.00397957,0.0049168,0.0130596,0.000673981,0,9.04E-05,0,0.00534788,0.0243363,0.0078321,0.00297506,8.36E-05,6.80E-06,0.00464081,0.00235393,0.000603243,0.00138726,0.000113129,0.000571117,0.0247096,0.000351275,6.33E-07,0.00864758,0.00733392,1.25E-05,0.0125671,6.11E-05,0.0195015,0.00995637,0.0101256,0.00957621,0.0114521,0.0142968,7.47E-05,0.0138368,2.52E-05,0.009829,0.000204804,3.84E-05,0.00293733,0.000228666,6.73E-08,3.03E-07,0,0.00157345,0.000304613,2.69E-06,2.22E-05,8.08E-05,0.00153046,5.73E-07,0,0.000116464,1.09E-05,0.000493534,0.00110642,0.00014518,0,9.90E-06,1.79E-06
sample24,594,388,0,16,108,22.046,37.929,50,30.436,39.368,4.382,0.0024,0.256,0.06,0.13,2.0834,66.2324,4.38132,0.861176,1,0.0105755,0.0175087,0.01439,0.00531169,0.00678653,0.00231088,0.00324844,0.0223099,0.00555517,0.000386526,5.84E-05,0.0107626,0.000159447,0.0100599,0.00843406,0.000944756,0.010833,0.0134873,0.0203123,0,0.0158437,0.0137696,0.00734354,0.00117326,0.0353728,0.01632,0.00446907,0.00170726,0,0.0100699,0.0167379,0.00366349,0.0039058,0.000537102,0.00145998,0.000160151,3.11E-06,0.00461794,0.0153013,0.00734605,0.00760404,0.000342611,0.0205108,0.00462893,0.0192423,0.0110178,0.0133881,0.00511269,0.00053924,0.000208327,0.00763827,0.00920381,9.14E-06,0.000861108,0.000103311,5.00E-07,0.00911455,0.0167341,0.0047813,0.00341085,5.43E-06,0.00421846,0,0.00204638,0.00175077,0.000119783,0,0.0150475,1.08E-06,3.30E-06,2.01E-06,7.11E-06,0.005388,0.00246539,0.00142893,0.00853964,0.000307854,0.0129712,9.69E-06,0.000251412,0.00749596,0.0323358,0.0224547,0.00420636,0.00238085,0.0173699,0.0172716,0.0131068,0.0104404,0.0128684,0.0189556,0.0120771,0.0284941,0.016229,0.000388198,0.0010215,0.0125962,0.0144141,0,0,0.000436781,0.00641319,0.00435529,0.0047594,0.0130292,0.000712009,0.00168536,9.63E-05,2.75E-06,0.00552571,0.0241452,0.00813446,0.0030546,6.11E-05,7.62E-06,0.00465934,0.00228734,0.000653102,0.00135225,9.68E-05,0.000601031,0.0247064,0.000397513,2.28E-06,0.00860911,0.00708411,2.41E-05,0.0130732,8.67E-05,0.0192062,0.00965473,0.0100913,0.00967586,0.0120127,0.0148406,5.98E-05,0.0137262,2.53E-05,0.00984767,0.000224981,0,0.0028338,0.000198997,3.06E-06,3.28E-07,0,0.00157093,0.000326633,7.01E-06,2.19E-05,9.38E-05,0.0013993,9.75E-07,7.67E-07,0.000139568,1.24E-05,0.00045538,0.00102355,0.000127609,0,6.97E-06,3.06E-07
sample25,594,460,0,16,108,22.046,37.929,100,24.214,40.119,3.995,0.4532,0.249,2.4,0.2,2.6042,61.9661,4.35583,0.856167,1,0.0105703,0.0228239,0.0115182,0.0048814,0.00690853,0.00217154,0.00356989,0.0225575,0.00705761,0.000523694,0.000137794,0.00769529,0.000213651,0.0114414,0.0036029,0.000408927,0.0105397,0.0140147,0.0228881,0,0.0204235,0.0150436,0.00992614,0.00112924,0.0404647,0.0148855,0.00503699,0.000706297,0,0.00964754,0.016766,0.00426815,0.00472027,0.000401888,0.00203447,0.00020592,8.17E-06,0.0058013,0.0144885,0.00792997,0.0115037,0.000570881,0.0228916,0,0.0109095,0.00653093,0.010614,0.00376914,0.000447688,0.000352052,0.00770633,0.0097298,2.69E-05,0.00138644,0.000123103,8.22E-07,0.00965266,0.0125768,0.00357361,0.0037081,5.57E-06,0.00387798,0,0.00208347,0.00062349,0.000109128,0,0.0168125,3.27E-06,2.44E-06,1.91E-06,0.00108751,0.00640353,0.00329502,0.00118151,0.00961954,0.000295564,0.0167586,3.74E-06,6.47E-05,0.00995899,0.0395599,0.0246692,0.00524241,0.00225527,0.0226752,0.0130903,0.0107986,0.012254,0.0116032,0.0181322,0.00579893,0.0284292,0.0118673,0.00040099,0.00141114,0.00807508,0.0133745,0,0,0.0047287,0.00385864,0.00287322,0.00569168,0.0136224,0.00251222,0,0.000179626,2.38E-06,0.00481117,0.026101,0.00697455,0.00232799,4.41E-05,7.47E-06,0.00474524,0.0020116,0.00041484,0.000904141,7.99E-05,0.000444479,0.0264,0.000461572,0.000130392,0.00890897,0.00843823,0.000677768,0.0114042,0.000429991,0.019668,0.00997179,0.00931879,0.00955804,0.00962716,0.012132,0.000109335,0.0143554,2.54E-05,0.010728,0.000215978,0,0.00279541,0.000187934,2.66E-06,3.41E-07,0,0.00157596,0.000460469,3.42E-06,6.84E-05,0.000433623,0.00174853,7.36E-07,4.45E-05,0.000124688,1.77E-05,0.000671946,0.00152431,0.000122741,0,6.39E-06,1.05E-06
sample26,594,532,0,16,108,22.046,37.929,200,22.118,40.42,2.786,0.001,0.2377,9.79,0.52,7.1285,63.0854,4.37703,0.860333,1,0.0115091,0.0233358,0.0115353,0.00360114,0.00701474,0.00264987,0.000541563,0.0165037,0.00730509,0.0115136,0.000201786,0.00706227,0.000263661,0.0110537,0.000319551,2.84E-05,0.0112157,0.0144474,0.0237159,0,0.0204552,0.0154948,0.0116495,0.00152923,0.0416654,0.0169498,0.00485339,0.000539044,1.11E-05,0.00980362,0.0169824,0.00471104,0.00485748,0.000313079,0.00311541,0.000297978,2.71E-05,0.00580239,0.0147202,0.00699051,0.00907147,0.00116202,0.0225154,0.00539904,0.0117676,0.000870202,0.00800115,0.00263793,0.00117173,0.000415507,0.00795144,0.0156305,9.83E-05,0.00432589,0.000205555,0,0.00789594,0.00809847,0.0022362,0.00447082,2.46E-06,0.00308895,0,1.39E-05,0.000430344,0.000176308,0,0.0144692,5.86E-06,6.27E-06,1.19E-05,3.44E-05,0.00661441,0.00458628,0.00151537,0.0114777,0.00060242,0.0157903,4.71E-06,6.09E-05,0.0117176,0.0396559,0.0226936,0.00584456,0.00182876,0.0237992,0.0140833,0.011011,0.0163391,0.0112633,0.0199397,0.00953617,0.0193045,0.00886522,0.000580412,0.00220553,0.0103111,0.0146419,0,0,0.00469132,0.000517412,0.00183264,0.00588515,0.0129668,0.00123032,0.00195247,0.000243454,1.28E-05,0.00463025,0.0274484,0.0109963,0.0024027,0.000200864,3.60E-06,0.00446716,0.00205403,0.000559091,0.0011725,0.000144558,0.000544855,0.0270768,0.00213588,0.000889123,0.00852293,0.0104067,0.00486276,0.00950083,0.00161842,0.0166776,0.00823814,0.00968006,0.00786562,0.00804166,0.0079834,6.19E-05,0.010951,4.26E-05,0.0105644,0.000821002,0,0.0032016,0.000111535,2.32E-06,1.30E-06,0,0.00123145,0.000588024,6.47E-07,0.000216203,0.000477454,0.00148437,1.82E-06,0.000354544,0.000170328,4.34E-05,0.000310503,0.000684143,6.35E-05,0.000114728,1.40E-05,6.03E-06
sample27,594,627,0,16,108,22.046,37.929,500,21.575,40.532,1.003,0.001,0.2229,18.6,1.12,13.889,64.6853,4.38943,0.862771,1,0.0119512,0.0233865,0.0119143,0.00339648,0.00669758,0.00291493,0.000542379,0.0159758,0.0074744,0.012547,0.000207315,0.0076888,0.000289231,0.0107771,0.000830478,6.91E-05,0.0113216,0.014265,0.0235682,0,0.0195777,0.0149233,0.0119671,0.00171645,0.0394498,0.0173099,0.00513129,0.000661786,0,0.0100941,0.0168347,0.00483477,0.00490827,0.000264933,0.00313767,0.00028393,1.10E-05,0.00600046,0.0145005,0.00690691,0.00848979,0.00135515,0.0219057,0.00575997,0.012121,0.00120842,0.00826996,0.00298644,0.00127767,0.000445791,0.00778496,0.0159728,7.47E-05,0.00410332,0.000224372,0,0.00749514,0.00826304,0.00229916,0.0044164,1.88E-06,0.0031349,0,1.66E-05,0.000456206,0.000199716,2.11E-07,0.0144456,6.82E-06,4.64E-06,7.64E-06,1.49E-05,0.0065837,0.00465728,0.00163662,0.0114765,0.000607113,0.0152112,2.13E-05,5.94E-05,0.0119843,0.0372356,0.0213865,0.00598872,0.00180479,0.0234729,0.0146566,0.0112522,0.0172149,0.0112786,0.0198048,0.0110296,0.0187509,0.00921049,0.000441323,0.00224601,0.010879,0.0148026,0,0,0.000573346,0.000582579,0.00223113,0.00616606,0.012688,0.00111025,0,0.0002872,6.43E-06,0.00451745,0.0271577,0.0118249,0.00299148,0.000172894,1.36E-05,0.00442455,0.00233992,0.00126352,0.00255817,0.000212579,0.000602353,0.0271188,0.00237821,0.000960519,0.00855414,0.0106168,0.00533485,0.00970317,0.00179903,0.0162242,0.00820218,0.010059,0.00781692,0.00859607,0.00822721,0.000131422,0.0104964,4.51E-05,0.0107348,0.000882542,0,0.00339741,7.56E-05,3.76E-06,2.62E-07,0,0.00125257,0.000638702,4.80E-06,0.000300865,0.000463635,0.00141357,8.50E-07,0.000392261,0.000471911,7.15E-05,0.000298463,0.000642848,4.52E-05,0.000132549,1.40E-05,5.71E-06
sample28,521.5,215,0,16,149,23.604,37.054,10,29.8,40.017,4.373,0.001,0.2435,0.24,0.1,2.1842,66.1689,4.38671,0.862236,1,0.0111006,0.0196563,0.0141069,0.00514739,0.00676425,0.00234577,0.00324893,0.0227517,0.0065714,0.000458656,0.000145547,0.00916462,0.000224185,0.0109731,0.00730009,0.000784604,0.0105801,0.0132413,0.0208273,0,0.0168884,0.0140334,0.0090452,0.00119339,0.0362472,0.0161012,0.00495256,0.00128004,0,0.00959778,0.0167502,0.00406437,0.00438532,0.000738735,0.00207909,0.000339877,9.99E-06,0.00539954,0.0149036,0.00757449,0.00788299,0.000474044,0.0204186,0,0.0169336,0.00976237,0.0130922,0.00477952,0.000430082,0.000185543,0.00723514,0.00867089,3.68E-06,0.000786624,0.000108257,0,0.00826231,0.0152362,0.00440031,0.00364613,1.22E-05,0.0042335,0,0.00197118,0.00176468,0.000129704,0,0.0160628,1.29E-05,4.13E-06,3.52E-06,2.42E-05,0.00577783,0.00336765,0.0017281,0.00948877,0.000536836,0.0140497,1.27E-05,0.000337787,0.00913381,0.0341977,0.0224592,0.00457262,0.00218458,0.0190704,0.0158046,0.0117248,0.0110972,0.0130956,0.0191318,0.0101474,0.0283255,0.0138977,0.000609629,0.00138015,0.0113242,0.0145838,0,0,0.00472517,0.00571786,0.0034372,0.00511689,0.0132389,0.000902704,0,0.000108674,0,0.005053,0.0239409,0.00860236,0.0030659,9.96E-05,8.88E-06,0.00492501,0.00248422,0.000749033,0.00196639,0.000148875,0.000512109,0.0245505,0.000273099,3.61E-07,0.00879171,0.00747452,7.04E-06,0.0117622,0.000164908,0.0186163,0.00989248,0.01021,0.00969688,0.0110586,0.0135802,0.000351463,0.0139656,2.90E-05,0.00968172,0.000200438,0,0.00321634,0.000247941,1.29E-06,3.28E-07,0,0.00160724,0.000331668,2.70E-06,6.37E-05,8.63E-05,0.00174426,1.13E-06,0,0.000141394,1.03E-05,0.00052688,0.00119531,0.000160514,0,7.31E-06,3.46E-07
sample29,521.5,310,0,16,149,23.604,37.054,25,29.802,40.017,4.38,0.001,0.2435,0.08,0.07,2.3688,65.306,4.38923,0.862731,1,0.0111506,0.0214774,0.0132082,0.00510526,0.00638652,0.0020892,0.00348594,0.0236081,0.00669333,0.000334528,9.36E-05,0.00826978,0.00022147,0.0117704,0.0068872,0.000631845,0.0104243,0.0133842,0.0216411,0,0.0175407,0.0142276,0.00913274,0.0016127,0.0387443,0.0151397,0.00514455,0.00112918,0,0.00935651,0.0164851,0.00388727,0.00416332,0.00054928,0.00187261,0.000178474,7.36E-06,0.00550293,0.0141854,0.00773949,0.0090402,0.000351329,0.0209712,0.00549618,0.0141016,0.0086363,0.0127217,0.00416173,0.000390971,0.000332536,0.00674962,0.00824978,0.000186936,0.000849831,0.000154633,1.03E-06,0.00877075,0.0135847,0.00424018,0.00374159,1.05E-05,0.00403044,0,0.00214619,0.00170185,0.000166443,0,0.01665,3.41E-06,6.16E-06,2.32E-06,0.00108347,0.00638647,0.00349233,0.00148804,0.00989319,0.000479642,0.0150467,6.16E-06,0.000283243,0.00975566,0.0360824,0.0227756,0.00480768,0.00228092,0.0206446,0.0146724,0.0108687,0.0109388,0.0127075,0.0188313,0.00870603,0.0277523,0.0132211,0.000503193,0.00144008,0.010412,0.0139003,0,0,0.00482194,0.00527129,0.00325791,0.00540363,0.0131961,0.000892088,0,0.000107323,0,0.00473488,0.0242632,0.00848032,0.00303756,0.000109483,5.56E-06,0.0049072,0.00243981,0.000806646,0.00184497,0.000159576,0.000447852,0.0248657,0.000273945,8.07E-07,0.00881265,0.00782324,1.13E-05,0.0110236,0.000114353,0.018216,0.0094794,0.00939784,0.0092762,0.0100194,0.0126164,0.000162492,0.0147253,3.46E-05,0.00964024,0.000202896,0,0.00318005,0.000256837,0,3.68E-07,0,0.00180386,0.000288462,1.72E-06,3.22E-05,8.77E-05,0.00198794,2.88E-06,0,0.000143584,3.89E-06,0.000560778,0.00121729,0.000164203,0,1.11E-05,1.52E-06
sample30,521.5,382,0,16,149,23.604,37.054,50,27.539,39.86,4.682,0.002,0.2505,0.15,0.07,2.0774,66.5449,4.39669,0.864199,1,0.0111027,0.0197289,0.014213,0.00510735,0.00672249,0.00229858,0.00319878,0.0223461,0.00661639,0.000505309,0.000159171,0.00885678,0.000269286,0.0105728,0.00781295,0.000783518,0.0106877,0.0137119,0.0206255,0,0.0162252,0.013854,0.00890207,0.00176302,0.0368088,0.0152471,0.00502369,0.00145246,0,0.00951539,0.0160144,0.00362708,0.00412633,0.000626145,0.00199764,0.000224223,2.49E-06,0.00541344,0.0143138,0.00750568,0.0077058,0.000379266,0.0202424,0.00540896,0.0163063,0.010054,0.0129588,0.00471357,0.000469558,0.000382284,0.00725759,0.00928617,8.84E-05,0.000951101,0.000159917,0,0.00879032,0.014607,0.00433704,0.00342043,1.11E-05,0.00392079,0,0.00228212,0.00184058,0.000138886,0,0.0155028,4.07E-06,1.24E-05,2.67E-06,7.98E-06,0.00566621,0.00327823,0.00165128,0.00945482,0.000498346,0.0137865,9.63E-06,0.000155187,0.00888883,0.0339621,0.0228243,0.00459586,0.00217311,0.0190749,0.0156269,0.0118482,0.0115803,0.0129527,0.019174,0.0103928,0.0292498,0.0137628,0.000568444,0.00121058,0.0114297,0.0141924,0,1.03E-05,0.00490516,0.00567625,0.00336967,0.00511675,0.0124921,0.00103937,0,0.000124887,3.08E-06,0.00480391,0.0242026,0.00903074,0.00314802,9.96E-05,7.09E-06,0.00464341,0.00240182,0.00076466,0.00183325,0.000143246,0.000537814,0.0246708,0.000341797,0,0.00887624,0.00748635,4.01E-05,0.0116488,0.000189722,0.0181379,0.00938128,0.0101326,0.0096356,0.0109261,0.0135374,0.000205884,0.0140969,4.03E-05,0.00969924,0.000252692,0,0.00324743,0.000190179,3.44E-06,3.42E-07,0,0.00179758,0.000345239,1.77E-06,5.36E-05,0.000114227,0.00159082,1.30E-06,4.29E-07,0.0001469,7.89E-06,0.000462579,0.00104012,0.000119928,0,9.67E-06,7.00E-07
